Indent,Function,Type,Data
1,	Engineers_Canada,----,"Policy Creator: 
Using the BPEL provided, create the procedure in English for this policy. Think step by step: ```json
{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": [
        {
          ""invoke"": {
            ""partnerLink"": ""DisclosureService"",
            ""operation"": ""CollectAnnualDisclosure"",
            ""inputVariable"": ""PersonnelList"",
            ""outputVariable"": ""DisclosureStatements"",
            ""description"": ""Collect annual disclosure statements from all personnel."",
            ""detailedDescription"": ""Each year, all board members, staff members, and other key personnel must sign a disclosure statement affirming their understanding of the conflict of interest policy and disclosing any known conflicts of interest.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ConflictReviewService"",
            ""operation"": ""SubmitConflictDisclosure"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""ReviewOutcome"",
            ""description"": ""Submit disclosed conflicts to the President or Board for review."",
            ""detailedDescription"": ""Individuals must disclose conflicts to the President or the Board as soon as they arise. The Board will review disclosures and determine by majority vote if a conflict exists.""
          }
        },
        {
          ""if"": {
            ""condition"": ""ReviewOutcome.exists"",
            ""activities"": [
              {
                ""invoke"": {
                  ""partnerLink"": ""ParticipationRestrictionService"",
                  ""operation"": ""EnforceRestrictions"",
                  ""inputVariable"": ""ConflictDetails"",
                  ""outputVariable"": ""RestrictionStatus"",
                  ""description"": ""Enforce participation restrictions for individuals with conflicts."",
                  ""detailedDescription"": ""Individuals with a conflict of interest must abstain from participating in discussions or deliberations related to the conflict, not attempt to improperly influence the deliberation or voting on the matter, refrain from voting on the matter, and leave the meeting room during discussions or votes on the matter.""
                }
              }
            ]
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""DocumentationService"",
            ""operation"": ""RecordConflictResolution"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""DocumentationStatus"",
            ""description"": ""Document the existence, disclosure, and resolution of conflicts."",
            ""detailedDescription"": ""The existence, disclosure, and resolution of conflicts of interest must be documented in the corporation’s records, including meeting minutes.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""TransactionDisclosureService"",
            ""operation"": ""HandleRelatedTransactions"",
            ""inputVariable"": ""TransactionDetails"",
            ""outputVariable"": ""TransactionDocumentation"",
            ""description"": ""Disclose, address, and document related transactions."",
            ""detailedDescription"": ""All related transactions must be disclosed, addressed, and documented to ensure transparency and proper management of potential conflicts.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""GiftAcceptanceService"",
            ""operation"": ""MonitorGiftAcceptance"",
            ""inputVariable"": ""GiftDetails"",
            ""outputVariable"": ""GiftComplianceStatus"",
            ""description"": ""Monitor and ensure compliance with gift acceptance policy."",
            ""detailedDescription"": ""Board members, committee members, staff members, and other key personnel shall not directly or indirectly offer or accept cash payments, gifts, gratuities, privileges, or other personal rewards intended to influence the activities or affairs of Engineers Canada. Modest gifts or hospitality, defined as items or events valued at $100 or less, may be accepted as a matter of general and accepted business practice, provided they do not include cash or negotiable instruments and are disclosed and properly accounted for.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""DisciplinaryActionService"",
            ""operation"": ""EnforcePolicyViolations"",
            ""inputVariable"": ""ViolationDetails"",
            ""outputVariable"": ""DisciplinaryOutcome"",
            ""description"": ""Enforce disciplinary actions for policy violations."",
            ""detailedDescription"": ""Violations of this policy may result in disciplinary actions, including removal from the board or committee, termination of employment, or other appropriate measures as determined by the Board.""
          }
        }
      ]
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false
}
```"
1,	Engineers_Canada,----,"Policy: 
**Procedure for Conflict of Interest Policy**

1. **Collect Annual Disclosure Statements:**
   - Each year, all board members, staff members, and other key personnel must sign a disclosure statement.
   - This statement affirms their understanding of the conflict of interest policy and requires them to disclose any known conflicts of interest.
   - The DisclosureService will collect these statements from the PersonnelList and output them as DisclosureStatements.

2. **Submit Conflict Disclosures for Review:**
   - Individuals must disclose any potential, real, or perceived conflicts of interest to the President or the Board as soon as they arise.
   - The ConflictReviewService will submit these ConflictDetails for review.
   - The Board will review the disclosures and determine by majority vote if a conflict exists, resulting in a ReviewOutcome.

3. **Enforce Participation Restrictions:**
   - If a conflict of interest is determined to exist (ReviewOutcome.exists), enforce participation restrictions.
   - The ParticipationRestrictionService will ensure that individuals with conflicts:
     - Abstain from participating in discussions or deliberations related to the conflict.
     - Do not attempt to improperly influence the deliberation or voting on the matter.
     - Refrain from voting on the matter.
     - Leave the meeting room during discussions or votes on the matter.
   - The status of these restrictions will be recorded as RestrictionStatus.

4. **Document Conflict Resolution:**
   - The existence, disclosure, and resolution of conflicts of interest must be documented in the corporation’s records, including meeting minutes.
   - The DocumentationService will record these ConflictDetails and output the DocumentationStatus.

5. **Handle Related Transactions:**
   - All related transactions must be disclosed, addressed, and documented to ensure transparency and proper management of potential conflicts.
   - The TransactionDisclosureService will handle these TransactionDetails and output the TransactionDocumentation.

6. **Monitor Gift Acceptance:**
   - Board members, committee members, staff members, and other key personnel must not offer or accept cash payments, gifts, gratuities, privileges, or other personal rewards intended to influence the activities or affairs of Engineers Canada.
   - Modest gifts or hospitality, defined as items or events valued at $100 or less, may be accepted if they do not include cash or negotiable instruments and are disclosed and properly accounted for.
   - The GiftAcceptanceService will monitor these GiftDetails and ensure compliance, outputting the GiftComplianceStatus.

7. **Enforce Disciplinary Actions for Policy Violations:**
   - Violations of this policy may result in disciplinary actions, including removal from the board or committee, termination of employment, or other appropriate measures as determined by the Board.
   - The DisciplinaryActionService will enforce these actions based on ViolationDetails and output the DisciplinaryOutcome."
1,	Community_Living_BC,----,"Organization: 
Community_Living_BC"
1,	Community_Living_BC,----,"Policy: 
6.4 Conflicts of Interest A conflict of interest is a situation in which the private interests of a Director conflicts directly or indirectly with their responsibilities to CLBC. Community Living BC Board Governance Manual 17 Every Director should avoid any situation in which there is an actual or potential conflict of interest which could, or could be perceived to, interfere with the Director’s judgment in making decisions in CLBC’s best interest. An “apparent conflict of interest” means any situation where it would appear to a reasonable person that a Director is in a conflict of interest situation. 6.4.1 Definitions a) “private interest” means a pecuniary or economic interest or advantage and includes any real or tangible benefit that personally benefits the Director or their associate; b) “associate” means: i. a spouse of the Director; ii. a child of a Director or of the spouse of a Director if the child is under 19 years of age or is living in the family residence; iii. a relative of the Director who is living in the family residence; iv. a friend of the Director; v. a corporation of which the Director beneficially owns, directly or indirectly, more than 20% of the voting rights attached to all outstanding voting securities of the corporation; or vi. a trust or estate in which the Director has a substantial beneficial interest or for which the Director serves as trustee; c) “friend” includes an individual with whom the Director is connected by frequent or close association; d) “relative” means a relative by blood, adoption or marriage; and e) “spouse” means a person to whom the Director is married or with whom the Director is living in a marriage-like relationship, including a person of the same gender, but does not include a person from whom the Director is separated or living apart and with whom the Director has entered into an agreement to live apart or who is the subject of an order of a court recognizing the separation. 6.5 Protocols for Dealing with Conflict of Interest Board members who find themselves in an actual, potential or perceived conflict of interest must disclose the conflict immediately to the Board Chair and the Governance and Human Resources (GHR) Committee Chair. On at least an annual basis, or as a conflict may arise, all Board members are asked to declare in writing any conflicts of interest they have and offer mitigating strategies which will be evaluated by the GHR Committee. Additional requirements, such as the implementation of screens, may be imposed to meet the Conflict of Interest mitigation standard. In addition, at each committee and board meeting, the meeting’s chair asks the Board members and management to disclose if any item on the agenda could put themselves or any other individual Community Living BC Board Governance Manual 18 present in conflict. Individuals who are in conflict are asked to recuse themselves from that part of the meeting, and if necessary, the Board or GHR Committee Chair follows up to ensure a mitigation strategy is put in place for the future. If a Director is managing a conflict of interest, the Director must refrain from participating in any way except to the extent specifically authorized in the mitigation strategy. The Director may be required to abstain from voting or other actions that impact the outcome of the activity or business transaction, depending on the circumstances and as decided by the Board on the recommendation of the GHR Committee. Full disclosure enables Board members to resolve unclear situations and gives an opportunity to appropriately address conflicting interests before any difficulty can arise."
1,	Community_Living_BC,----,"Checker Prompt: 

You are a checker of policy and procedures. You look for errors and omissions. 

Here are some of the details you should include in a conflict of interest policy:
	A statement about an individual’s duty to disclose any conflicts of interest
	The process for reviewing potential conflicts of interest
	Details about disciplinary actions for violating the policy
	A disclosure statement that’s signed by all board members, staff members, and other key personnel each year
The policy should also should include the following details:
	A definition of what constitutes a conflict of interest
	Procedures for disclosing a conflict of interest to the appropriate leaders
	A requirement that the person with the conflict should not be present at or participate in deliberation or vote on the matter
	A prohibition against any attempt by the person to improperly influence the deliberation or voting on the matter related to the conflict
	A requirement that the existence and resolution of the conflict of interest be documented in the corporation’s records
	Procedures for disclosing, addressing, and documenting related transactions


Major errors are omissions which may be missing a step or phrases that are ambiguous or confusing. Minor errors are suggestions to improve the text. Review the following text and list the major and minor errors. 
6.4 Conflicts of Interest A conflict of interest is a situation in which the private interests of a Director conflicts directly or indirectly with their responsibilities to CLBC. Community Living BC Board Governance Manual 17 Every Director should avoid any situation in which there is an actual or potential conflict of interest which could, or could be perceived to, interfere with the Director’s judgment in making decisions in CLBC’s best interest. An “apparent conflict of interest” means any situation where it would appear to a reasonable person that a Director is in a conflict of interest situation. 6.4.1 Definitions a) “private interest” means a pecuniary or economic interest or advantage and includes any real or tangible benefit that personally benefits the Director or their associate; b) “associate” means: i. a spouse of the Director; ii. a child of a Director or of the spouse of a Director if the child is under 19 years of age or is living in the family residence; iii. a relative of the Director who is living in the family residence; iv. a friend of the Director; v. a corporation of which the Director beneficially owns, directly or indirectly, more than 20% of the voting rights attached to all outstanding voting securities of the corporation; or vi. a trust or estate in which the Director has a substantial beneficial interest or for which the Director serves as trustee; c) “friend” includes an individual with whom the Director is connected by frequent or close association; d) “relative” means a relative by blood, adoption or marriage; and e) “spouse” means a person to whom the Director is married or with whom the Director is living in a marriage-like relationship, including a person of the same gender, but does not include a person from whom the Director is separated or living apart and with whom the Director has entered into an agreement to live apart or who is the subject of an order of a court recognizing the separation. 6.5 Protocols for Dealing with Conflict of Interest Board members who find themselves in an actual, potential or perceived conflict of interest must disclose the conflict immediately to the Board Chair and the Governance and Human Resources (GHR) Committee Chair. On at least an annual basis, or as a conflict may arise, all Board members are asked to declare in writing any conflicts of interest they have and offer mitigating strategies which will be evaluated by the GHR Committee. Additional requirements, such as the implementation of screens, may be imposed to meet the Conflict of Interest mitigation standard. In addition, at each committee and board meeting, the meeting’s chair asks the Board members and management to disclose if any item on the agenda could put themselves or any other individual Community Living BC Board Governance Manual 18 present in conflict. Individuals who are in conflict are asked to recuse themselves from that part of the meeting, and if necessary, the Board or GHR Committee Chair follows up to ensure a mitigation strategy is put in place for the future. If a Director is managing a conflict of interest, the Director must refrain from participating in any way except to the extent specifically authorized in the mitigation strategy. The Director may be required to abstain from voting or other actions that impact the outcome of the activity or business transaction, depending on the circumstances and as decided by the Board on the recommendation of the GHR Committee. Full disclosure enables Board members to resolve unclear situations and gives an opportunity to appropriately address conflicting interests before any difficulty can arise."
1,	Community_Living_BC,----,"Checker: 
**Major Errors:**

1. **Omission of Disciplinary Actions:** The policy does not include details about disciplinary actions for violating the conflict of interest policy. This is a critical component that should be addressed to ensure compliance and accountability.

2. **Omission of Annual Disclosure Statement Requirement:** While the policy mentions that board members are asked to declare conflicts of interest in writing, it does not explicitly state that a disclosure statement must be signed by all board members, staff members, and other key personnel each year.

3. **Lack of Prohibition Against Improper Influence:** The policy does not explicitly prohibit any attempt by the person with the conflict to improperly influence the deliberation or voting on the matter related to the conflict.

4. **Omission of Documentation Requirement:** The policy does not explicitly require that the existence and resolution of the conflict of interest be documented in the corporation’s records.

5. **Omission of Procedures for Related Transactions:** The policy does not include procedures for disclosing, addressing, and documenting related transactions.

**Minor Errors:**

1. **Clarification of ""Mitigation Strategy"":** The term ""mitigation strategy"" is used but not defined. It would be helpful to provide a brief explanation or examples of what a mitigation strategy might entail.

2. **Ambiguity in Recusal Process:** The policy states that individuals in conflict are asked to recuse themselves but does not specify whether this includes leaving the room or simply abstaining from discussion and voting. Clarifying this process would be beneficial.

3. **Consistency in Terminology:** The policy uses terms like ""conflict of interest,"" ""apparent conflict of interest,"" and ""potential conflict of interest."" It would be helpful to ensure consistent use of these terms and provide clear definitions for each to avoid confusion.

4. **Clarification on ""Implementation of Screens"":** The mention of ""implementation of screens"" is vague. It would be helpful to provide more detail on what this entails and how it is applied in practice.

5. **Inclusion of Staff Members and Key Personnel:** The policy primarily addresses board members but does not explicitly mention staff members and other key personnel, who should also be subject to the conflict of interest policy."
1,	Community_Living_BC,----,"Fixer Prompt: 

Correct the Policy and re-write the policy fixing each of the problems
**Major Errors:**

1. **Omission of Disciplinary Actions:** The policy does not include details about disciplinary actions for violating the conflict of interest policy. This is a critical component that should be addressed to ensure compliance and accountability.

2. **Omission of Annual Disclosure Statement Requirement:** While the policy mentions that board members are asked to declare conflicts of interest in writing, it does not explicitly state that a disclosure statement must be signed by all board members, staff members, and other key personnel each year.

3. **Lack of Prohibition Against Improper Influence:** The policy does not explicitly prohibit any attempt by the person with the conflict to improperly influence the deliberation or voting on the matter related to the conflict.

4. **Omission of Documentation Requirement:** The policy does not explicitly require that the existence and resolution of the conflict of interest be documented in the corporation’s records.

5. **Omission of Procedures for Related Transactions:** The policy does not include procedures for disclosing, addressing, and documenting related transactions.

**Minor Errors:**

1. **Clarification of ""Mitigation Strategy"":** The term ""mitigation strategy"" is used but not defined. It would be helpful to provide a brief explanation or examples of what a mitigation strategy might entail.

2. **Ambiguity in Recusal Process:** The policy states that individuals in conflict are asked to recuse themselves but does not specify whether this includes leaving the room or simply abstaining from discussion and voting. Clarifying this process would be beneficial.

3. **Consistency in Terminology:** The policy uses terms like ""conflict of interest,"" ""apparent conflict of interest,"" and ""potential conflict of interest."" It would be helpful to ensure consistent use of these terms and provide clear definitions for each to avoid confusion.

4. **Clarification on ""Implementation of Screens"":** The mention of ""implementation of screens"" is vague. It would be helpful to provide more detail on what this entails and how it is applied in practice.

5. **Inclusion of Staff Members and Key Personnel:** The policy primarily addresses board members but does not explicitly mention staff members and other key personnel, who should also be subject to the conflict of interest policy."
1,	Community_Living_BC,----,"Fixed: 
**Revised Conflict of Interest Policy**

**6.4 Conflicts of Interest**

A conflict of interest arises when the private interests of a Director, staff member, or key personnel conflict directly or indirectly with their responsibilities to Community Living BC (CLBC). Every individual should avoid any situation where there is an actual, potential, or apparent conflict of interest that could interfere with their judgment in making decisions in CLBC’s best interest. An ""apparent conflict of interest"" is any situation where it would appear to a reasonable person that an individual is in a conflict of interest situation.

**6.4.1 Definitions**

a) ""Private interest"" means a pecuniary or economic interest or advantage and includes any real or tangible benefit that personally benefits the individual or their associate.

b) ""Associate"" includes:
   i. A spouse of the individual;
   ii. A child of the individual or of the spouse of the individual if the child is under 19 years of age or is living in the family residence;
   iii. A relative of the individual who is living in the family residence;
   iv. A friend of the individual;
   v. A corporation of which the individual beneficially owns, directly or indirectly, more than 20% of the voting rights attached to all outstanding voting securities of the corporation;
   vi. A trust or estate in which the individual has a substantial beneficial interest or for which the individual serves as trustee.

c) ""Friend"" includes an individual with whom the individual is connected by frequent or close association.

d) ""Relative"" means a relative by blood, adoption, or marriage.

e) ""Spouse"" means a person to whom the individual is married or with whom the individual is living in a marriage-like relationship, including a person of the same gender, but does not include a person from whom the individual is separated or living apart and with whom the individual has entered into an agreement to live apart or who is the subject of a court order recognizing the separation.

**6.5 Protocols for Dealing with Conflict of Interest**

1. **Disclosure Requirement:** Individuals who find themselves in an actual, potential, or apparent conflict of interest must disclose the conflict immediately to the Board Chair and the Governance and Human Resources (GHR) Committee Chair.

2. **Annual Disclosure Statement:** All board members, staff members, and key personnel must sign a disclosure statement annually, declaring any conflicts of interest and offering mitigating strategies.

3. **Review Process:** The GHR Committee will evaluate disclosed conflicts and any proposed mitigating strategies. Additional requirements, such as the implementation of screens, may be imposed to meet the Conflict of Interest mitigation standard.

4. **Mitigation Strategy:** A mitigation strategy may include measures such as recusal from discussions and decisions, divestment of conflicting interests, or other actions to manage the conflict. The specific strategy will be determined based on the nature of the conflict.

5. **Recusal Process:** Individuals in conflict must recuse themselves from discussions and decisions related to the conflict. This includes leaving the room during deliberations and abstaining from voting on the matter.

6. **Prohibition Against Improper Influence:** Individuals with a conflict of interest are prohibited from attempting to improperly influence the deliberation or voting on the matter related to the conflict.

7. **Documentation Requirement:** The existence and resolution of the conflict of interest must be documented in the corporation’s records.

8. **Procedures for Related Transactions:** Any related transactions must be disclosed, addressed, and documented in accordance with established procedures.

9. **Disciplinary Actions:** Violations of this policy may result in disciplinary actions, up to and including removal from the board or termination of employment, depending on the severity of the violation.

10. **Full Disclosure:** Full disclosure enables individuals to resolve unclear situations and appropriately address conflicting interests before any difficulty can arise.

By adhering to this policy, CLBC ensures that all decisions are made in the best interest of the organization, free from undue influence or personal gain."
1,	Community_Living_BC,----,"BPEL Creator: 

For the task outlined below write the business process flow for this task. Write the flow in BPEL using the agents. Output only the JSON in this format and in one JSON block.
Use this schema as output for the BPEL process flow. 


{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": { ""$ref"": ""#/definitions/activity"" }
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false,
  ""definitions"": {
    ""activity"": {
      ""oneOf"": [
        { ""$ref"": ""#/definitions/invokeActivity"" },
        { ""$ref"": ""#/definitions/ifActivity"" },
      ]
    },
    ""invokeActivity"": {
      ""type"": ""object"",
      ""properties"": {
        ""invoke"": {
          ""type"": ""object"",
          ""properties"": {
            ""partnerLink"": { ""type"": ""string"" },
            ""operation"": { ""type"": ""string"" },
            ""inputVariable"": { ""type"": ""string"" },
            ""outputVariable"": { ""type"": ""string"" },
            ""description"": { ""type"": ""string"" },
            ""detailedDescription"": { ""type"": ""string"" }
          },
          ""required"": [
            ""partnerLink"",
            ""operation"",
            ""inputVariable"",
            ""outputVariable"",
            ""description"",
            ""detailedDescription""
          ],
          ""additionalProperties"": false
        }
      },
      ""required"": [""invoke""],
      ""additionalProperties"": false
    },
    ""ifActivity"": {
      ""type"": ""object"",
      ""properties"": {
        ""if"": {
          ""type"": ""object"",
          ""properties"": {
            ""condition"": { ""type"": ""string"" },
            ""activities"": {
              ""type"": ""array"",
              ""items"": { ""$ref"": ""#/definitions/activity"" }
            }
          },
          ""required"": [""condition"", ""activities""],
          ""additionalProperties"": false
        }
      },
      ""required"": [""if""],
      ""additionalProperties"": false
    },
  },
}


where the command can be one of “invoke"" or “if”

Review each step and make sure it is clear what the inputs required are and what are the actions required and what are the outputs.

**Revised Conflict of Interest Policy**

**6.4 Conflicts of Interest**

A conflict of interest arises when the private interests of a Director, staff member, or key personnel conflict directly or indirectly with their responsibilities to Community Living BC (CLBC). Every individual should avoid any situation where there is an actual, potential, or apparent conflict of interest that could interfere with their judgment in making decisions in CLBC’s best interest. An ""apparent conflict of interest"" is any situation where it would appear to a reasonable person that an individual is in a conflict of interest situation.

**6.4.1 Definitions**

a) ""Private interest"" means a pecuniary or economic interest or advantage and includes any real or tangible benefit that personally benefits the individual or their associate.

b) ""Associate"" includes:
   i. A spouse of the individual;
   ii. A child of the individual or of the spouse of the individual if the child is under 19 years of age or is living in the family residence;
   iii. A relative of the individual who is living in the family residence;
   iv. A friend of the individual;
   v. A corporation of which the individual beneficially owns, directly or indirectly, more than 20% of the voting rights attached to all outstanding voting securities of the corporation;
   vi. A trust or estate in which the individual has a substantial beneficial interest or for which the individual serves as trustee.

c) ""Friend"" includes an individual with whom the individual is connected by frequent or close association.

d) ""Relative"" means a relative by blood, adoption, or marriage.

e) ""Spouse"" means a person to whom the individual is married or with whom the individual is living in a marriage-like relationship, including a person of the same gender, but does not include a person from whom the individual is separated or living apart and with whom the individual has entered into an agreement to live apart or who is the subject of a court order recognizing the separation.

**6.5 Protocols for Dealing with Conflict of Interest**

1. **Disclosure Requirement:** Individuals who find themselves in an actual, potential, or apparent conflict of interest must disclose the conflict immediately to the Board Chair and the Governance and Human Resources (GHR) Committee Chair.

2. **Annual Disclosure Statement:** All board members, staff members, and key personnel must sign a disclosure statement annually, declaring any conflicts of interest and offering mitigating strategies.

3. **Review Process:** The GHR Committee will evaluate disclosed conflicts and any proposed mitigating strategies. Additional requirements, such as the implementation of screens, may be imposed to meet the Conflict of Interest mitigation standard.

4. **Mitigation Strategy:** A mitigation strategy may include measures such as recusal from discussions and decisions, divestment of conflicting interests, or other actions to manage the conflict. The specific strategy will be determined based on the nature of the conflict.

5. **Recusal Process:** Individuals in conflict must recuse themselves from discussions and decisions related to the conflict. This includes leaving the room during deliberations and abstaining from voting on the matter.

6. **Prohibition Against Improper Influence:** Individuals with a conflict of interest are prohibited from attempting to improperly influence the deliberation or voting on the matter related to the conflict.

7. **Documentation Requirement:** The existence and resolution of the conflict of interest must be documented in the corporation’s records.

8. **Procedures for Related Transactions:** Any related transactions must be disclosed, addressed, and documented in accordance with established procedures.

9. **Disciplinary Actions:** Violations of this policy may result in disciplinary actions, up to and including removal from the board or termination of employment, depending on the severity of the violation.

10. **Full Disclosure:** Full disclosure enables individuals to resolve unclear situations and appropriately address conflicting interests before any difficulty can arise.

By adhering to this policy, CLBC ensures that all decisions are made in the best interest of the organization, free from undue influence or personal gain."
1,	Community_Living_BC,----,"BPEL: 
```json
{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": [
        {
          ""invoke"": {
            ""partnerLink"": ""ConflictDisclosureService"",
            ""operation"": ""discloseConflict"",
            ""inputVariable"": ""conflictDetails"",
            ""outputVariable"": ""disclosureConfirmation"",
            ""description"": ""Disclose any actual, potential, or apparent conflict of interest."",
            ""detailedDescription"": ""Individuals must disclose conflicts to the Board Chair and GHR Committee Chair immediately.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""AnnualDisclosureService"",
            ""operation"": ""signAnnualDisclosure"",
            ""inputVariable"": ""annualDisclosureForm"",
            ""outputVariable"": ""signedDisclosureConfirmation"",
            ""description"": ""Sign annual disclosure statement."",
            ""detailedDescription"": ""All board members, staff members, and key personnel must sign a disclosure statement annually.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""GHRCommitteeService"",
            ""operation"": ""evaluateConflicts"",
            ""inputVariable"": ""disclosedConflicts"",
            ""outputVariable"": ""evaluationResults"",
            ""description"": ""Evaluate disclosed conflicts and mitigating strategies."",
            ""detailedDescription"": ""The GHR Committee evaluates disclosed conflicts and any proposed mitigating strategies.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""MitigationStrategyService"",
            ""operation"": ""applyMitigationStrategy"",
            ""inputVariable"": ""conflictDetails"",
            ""outputVariable"": ""mitigationOutcome"",
            ""description"": ""Apply mitigation strategy for conflict of interest."",
            ""detailedDescription"": ""Mitigation strategies may include recusal, divestment, or other actions based on the conflict.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""RecusalService"",
            ""operation"": ""recuseFromDecision"",
            ""inputVariable"": ""conflictDetails"",
            ""outputVariable"": ""recusalConfirmation"",
            ""description"": ""Recuse from discussions and decisions related to the conflict."",
            ""detailedDescription"": ""Individuals in conflict must leave the room during deliberations and abstain from voting.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""InfluencePreventionService"",
            ""operation"": ""preventImproperInfluence"",
            ""inputVariable"": ""conflictDetails"",
            ""outputVariable"": ""influencePreventionConfirmation"",
            ""description"": ""Prevent improper influence on deliberation or voting."",
            ""detailedDescription"": ""Individuals with a conflict are prohibited from influencing deliberation or voting.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""DocumentationService"",
            ""operation"": ""documentConflictResolution"",
            ""inputVariable"": ""conflictResolutionDetails"",
            ""outputVariable"": ""documentationConfirmation"",
            ""description"": ""Document the existence and resolution of the conflict."",
            ""detailedDescription"": ""The conflict and its resolution must be documented in the corporation’s records.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""TransactionDisclosureService"",
            ""operation"": ""discloseRelatedTransactions"",
            ""inputVariable"": ""transactionDetails"",
            ""outputVariable"": ""transactionDisclosureConfirmation"",
            ""description"": ""Disclose, address, and document related transactions."",
            ""detailedDescription"": ""Related transactions must be disclosed, addressed, and documented as per procedures.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""DisciplinaryActionService"",
            ""operation"": ""enforceDisciplinaryActions"",
            ""inputVariable"": ""violationDetails"",
            ""outputVariable"": ""disciplinaryOutcome"",
            ""description"": ""Enforce disciplinary actions for policy violations."",
            ""detailedDescription"": ""Violations may result in disciplinary actions, including removal or termination.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""FullDisclosureService"",
            ""operation"": ""ensureFullDisclosure"",
            ""inputVariable"": ""disclosureDetails"",
            ""outputVariable"": ""fullDisclosureConfirmation"",
            ""description"": ""Ensure full disclosure to resolve unclear situations."",
            ""detailedDescription"": ""Full disclosure allows for resolving unclear situations and addressing conflicting interests.""
          }
        }
      ]
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false
}
```"
